nom,prenom,age,taille,poids,sexe,sport_licence,niveau_etude,smoker,nationalité_francaise,revenu_estime_mois,risque_personnel,loyer_mensuel,montant_pret,anciennete_jours,sit_fam_célibataire,sit_fam_divorcé,sit_fam_marié,sit_fam_veuf,region_Auvergne-Rhône-Alpes,region_Bretagne,region_Corse,region_Hauts-de-France,region_Normandie,region_Occitanie,region_Provence-Alpes-Côte d’Azur,region_Île-de-France
Reed,Jill,1.5734015655234812,0.8690989106037413,0.601826516717038,0,0,-0.6988921419928146,1,1,0.22329739344314123,-0.617368082184124,0.1507727086890647,0.0,-0.5025694633300035,0,1,0,0,0,0,0,1,0,0,0,0
Castillo,Carl,0.5634207618570782,1.1089539957266206,0.12893960883262068,0,0,0.7081788102778006,0,1,-1.2528004391473293,-0.3071224715183779,1.0,0.2583023667178356,1.7193849613383105,0,0,1,0,0,0,0,0,0,0,1,0
Miller,Danny,-0.6247919483386898,0.42936458787846615,-0.8967587547476656,1,0,-1.402427618128122,0,1,0.953540857039602,-0.23817900248154536,1.0,0.32464919434367134,-0.20225843562092669,0,0,1,0,0,1,0,0,0,0,0,0
Romero,Adrian,-0.7436132193582666,0.4093766641182246,-0.16411706647603297,0,1,0.004643334142492988,0,1,0.06718833946765082,-0.6863115512209566,0.18741444409706356,0.364937183794571,-0.7091417887483858,0,0,0,1,0,0,1,0,0,0,0,0
Whitaker,Andrew,-1.0406663969072085,0.8291230630832639,0.46861893703128654,1,1,-1.402427618128122,0,1,0.5485245892254129,1.3130490508471857,0.36080863856088113,0.048934903425899845,1.6013436325278063,1,0,0,0,0,0,1,0,0,0,0,0
Perez,Amanda,-1.2783089389463622,-0.5200617907329284,-1.829211812547926,0,0,-1.402427618128122,0,1,0.6274463887352443,0.20995354625786605,0.08825569370626007,0.0,1.031967811206551,1,0,0,0,0,1,0,0,0,0,0,0
Turner,Zachary,0.7416526683864435,0.20949742651582573,-0.24404161428748308,1,1,1.411714286413108,1,1,-0.8980859776141317,-0.8586702238130378,0.5190110867944494,0.4373895388194036,-0.13803006553285824,0,0,1,0,0,0,0,0,1,0,0,0
Hansen,Jessica,-0.3277387707897478,-0.4201221719317289,0.8482605391356784,1,1,0.004643334142492988,0,1,-0.6266296782011955,-0.6518398167025403,0.0653288761694043,0.24507156506545444,-0.9330731331094894,0,1,0,0,0,0,1,0,0,0,0,0
Reed,Andrea,1.6328122010332695,-1.819276835148521,-1.2097965670091817,1,0,0.004643334142492988,1,1,0.40455735055912734,0.8304447675893583,0.5190110867944494,0.2880259936126931,1.1118192983430684,0,1,0,0,1,0,0,0,0,0,0,0
Bauer,Christopher,-1.3377195744561505,-0.47009198133232866,-0.21073971936604521,0,1,-1.402427618128122,0,1,-0.5112824327637499,-0.617368082184124,0.1292975156922633,0.2509871897590738,-1.3635768028889752,0,0,1,0,0,1,0,0,0,0,0,0
Anderson,Dawn,1.5734015655234812,-0.31018859125041015,-0.07087176069600655,1,0,-1.402427618128122,0,1,1.9526388024827408,-0.10029206440788045,0.6296202592530242,0.4882527554497075,1.1100833964487964,0,0,0,1,1,0,0,0,0,0,0,0
Hawkins,Kathy,0.8010633038962319,-0.2202429343293301,-2.0223628030922653,0,0,-1.402427618128122,0,0,0.06979015703390899,-0.8241984892946215,1.0,0.0,-0.6136671845634192,0,0,1,0,0,0,0,0,0,1,0,0
Gilbert,Ashlee,-1.4565408454757274,1.9484467936566963,1.514298437564436,0,0,0.004643334142492988,0,0,-0.5563806039122249,1.485407723439267,0.44503537673456617,0.0,1.3409583483869882,0,1,0,0,0,0,0,0,1,0,0,0
Flowers,John,1.692222836543058,-0.919820265937726,-0.12415479257030694,1,0,0.004643334142492988,0,0,1.9587097101373432,0.4857274224051959,0.5190110867944494,0.21543408214826731,-1.030283639188728,1,0,0,0,1,0,0,0,0,0,0,0
Stuart,Brittany,1.692222836543058,-0.9298142278178483,1.2811851731143709,1,1,-0.6988921419928146,1,0,-0.2354897707403834,-1.6515201177366114,1.0,0.0,-0.38452813451949935,1,0,0,0,0,0,0,0,0,0,0,1
Cantu,Brian,-0.3277387707897478,-0.62999537141425,0.9415058449157049,0,0,-0.6988921419928146,1,1,0.45052279422968844,1.4509359889208508,0.1230254202640629,0.0,0.2733786834096343,0,0,1,0,0,0,0,1,0,0,0,0
Mathews,Timothy,-0.38714940629953615,0.1695215789953454,-0.7901926909990643,0,0,-0.6988921419928146,1,0,-0.5381678809484176,-1.3412745070708652,0.34213818811476393,0.0,1.2194452157879399,0,0,0,1,0,0,0,0,0,0,0,1
Coleman,Monica,-0.44656004180932457,-0.6399893332943694,-1.969079771217965,1,0,-1.402427618128122,1,0,0.6161718459481255,-0.6518398167025403,1.0,0.0,-1.2385918665013826,1,0,0,0,0,0,0,0,0,0,0,1
Santos,Zachary,0.028725042268982655,0.919068720004341,-0.14413592952316948,1,1,-1.402427618128122,0,1,1.1009771857942319,0.623614360478861,0.45288569298477666,0.45750638742124616,1.3999790127922405,0,1,0,0,0,0,0,0,0,0,0,1
Li,Teresa,0.6228313973668667,0.3993827022381052,0.908203949994267,1,1,-0.6988921419928146,0,1,1.463497100026204,0.9683317056630234,0.8076044347177798,0.5347503120580993,-0.44528470081902355,1,0,0,0,0,0,1,0,0,0,0,0
Bailey,Jennifer,1.3357590234843275,1.1389358813669814,-2.142249624809442,0,1,-0.6988921419928146,1,1,-0.9405823311963485,-0.893141958331454,0.5443070633221905,0.0,0.7108259607662086,1,0,0,0,0,0,0,0,0,0,0,1
Leon,Christopher,-0.8624344903778434,0.2394793121561867,-1.5894381691135733,1,0,0.7081788102778006,0,0,-0.5711242367876879,0.9683317056630234,0.5190110867944494,0.0,1.3340147408099,0,0,1,0,0,0,1,0,0,0,0,0
Horton,Katherine,1.6328122010332695,0.9590445675248214,0.6551095485913394,0,1,0.004643334142492988,1,0,-0.4523079012618979,0.31336874981311447,0.7114066520766696,0.0,-0.38973584020231566,0,1,0,0,0,0,0,0,0,1,0,0
Campbell,Danielle,0.5040101263472899,1.5786702040922596,-1.0099851974805545,0,1,1.411714286413108,1,1,-1.6630203420940348,-0.5139528786288754,1.0,0.12519226256832275,-0.7455957285281004,0,0,0,1,0,0,0,0,1,0,0,0
Bowers,Jennifer,-0.38714940629953615,0.7591653299224226,1.0280907717114431,0,1,0.7081788102778006,1,1,0.8277863413371236,0.7270295640341095,0.16098891320555062,0.412886320759497,0.9816266562726593,1,0,0,0,0,0,0,0,1,0,0,0
Fox,Thomas,0.5634207618570782,-0.949802151578087,-0.2307208563189087,0,0,1.411714286413108,0,1,-0.5303624282496431,-0.10029206440788045,0.5190110867944494,0.5061458643467492,-1.4295410748713158,0,0,1,0,0,1,0,0,0,0,0,0
Simpson,Curtis,0.6228313973668667,0.6492317492411037,0.46195855804699937,1,0,1.411714286413108,1,1,-1.1652059144166376,-0.617368082184124,0.5319743151920348,0.0,1.4121303260521452,0,0,1,0,0,0,1,0,0,0,0,0
Porter,Kenneth,-0.5059706773191129,-0.979784037218448,-0.816834206936215,0,0,-1.402427618128122,1,1,0.5138336883419706,0.6925578295156931,0.09798994733171401,0.0,1.1135552002373406,0,1,0,0,0,0,0,1,0,0,0,0
Cabrera,Sharon,-0.8030238548680549,-0.25022481996969104,-2.1022873509037168,0,1,0.7081788102778006,0,1,-0.12361161539128193,-0.20370726796312907,0.5190110867944494,0.46746610237511965,0.21782982279292643,0,0,0,1,0,0,0,0,0,0,1,0
Smith,John,0.08813567777877106,-1.3195787411425237,0.5019208319527244,1,1,1.411714286413108,1,1,1.2926444131752506,0.24442528077628192,1.0,1.0,-1.7020776722720388,0,0,0,1,0,0,0,0,0,0,0,1
King,Nancy,0.7416526683864435,0.4393585497585855,-0.5304379106118491,1,1,-0.6988921419928146,1,0,-0.062035266323171814,-0.5828963476657077,1.0,0.0,1.5787769079022689,0,0,0,1,0,0,0,0,0,0,1,0
Harris,Scott,-0.3277387707897478,0.25946723591642545,-0.5104567736589866,0,0,0.004643334142492988,1,0,1.5606316224998424,-1.4446897106261138,0.733507515451769,0.0,1.6794592177700518,1,0,0,0,0,0,0,0,0,0,0,1
Paul,Jason,-0.20891749977017096,-1.6793613688268438,-0.017588728821706142,1,1,0.004643334142492988,0,1,2.061915140265584,-0.7897267547762052,1.0,0.9008788497313304,-0.6223466940347798,0,0,0,1,1,0,0,0,0,0,0,0
Andrade,Richard,-0.09009622875059416,-0.20025501056909134,-0.7568907960776264,0,0,-0.6988921419928146,0,0,1.4843116405562695,-1.5136331796629465,0.5190110867944494,0.0,0.6118795527926978,0,0,1,0,0,0,0,0,0,0,1,0
Rivers,Derrick,0.8604739394060203,-0.30019462937029073,-0.8501361018576529,1,0,1.411714286413108,1,1,-0.22421522795326465,0.795973033070942,0.10868906471705828,0.6104250262877972,-0.19878663183238246,0,0,1,0,0,0,0,0,1,0,0,0
Smith,Rachel,-1.515951480985516,-0.7998927233762879,0.6351284116384759,1,0,-1.402427618128122,1,1,-1.6257276236443343,-1.617048383218195,1.0,0.0,-1.4590514070739418,0,0,0,1,0,0,0,1,0,0,0,0
Bryant,Ashley,-1.4565408454757274,-0.9597961134582064,0.22884529359693428,0,1,0.7081788102778006,0,0,0.5823482175867692,0.8304447675893583,1.0,0.07976207630919961,1.6621001988273305,0,0,0,1,0,0,0,0,0,0,1,0
Smith,Cody,1.692222836543058,-2.229029272233441,-1.0499474713862802,0,0,0.7081788102778006,0,0,-0.058566176234827586,-0.031348595371047894,0.5297344460210192,0.0,-0.7872573739906312,0,0,1,0,0,1,0,0,0,0,0,0
Stein,Alicia,0.8010633038962319,-0.5800255620136503,0.6284680326541887,1,1,0.7081788102778006,0,1,0.044639253893413305,-0.3071224715183779,1.0,0.826887596792637,1.5423229681225543,0,0,1,0,0,0,0,0,0,0,0,1
Cummings,Scott,-0.14950686426038257,-1.999168148990681,-0.8101738279519274,0,0,0.004643334142492988,0,1,1.417531656355643,0.8993882366261908,0.5190110867944494,0.2580258790394294,0.42613805010558087,1,0,0,0,0,0,0,1,0,0,0,0
Shepherd,Elizabeth,-1.515951480985516,0.9890264531651823,-1.409607936537809,0,1,0.004643334142492988,0,0,-1.3447313264884515,-1.6515201177366114,0.10841201510305187,0.0,-1.3948230369858734,0,0,1,0,0,0,0,0,0,1,0,0
Crawford,Joseph,-1.0406663969072085,0.7991411774429029,0.41533590515698615,1,0,-0.6988921419928146,1,1,0.5216391410407452,0.7615012985525257,0.5190110867944494,0.16642628455795758,0.12582702239650406,1,0,0,0,0,0,0,0,0,0,0,1
Bailey,Victoria,-1.2783089389463622,-0.3901402862913708,0.8349397811671031,0,0,0.7081788102778006,0,0,0.7497318143493784,0.5201991569236122,1.0,0.0,1.3548455635411651,0,1,0,0,0,0,0,0,0,1,0,0
Beard,Joshua,1.2763483879745392,1.5386943565717792,-0.9034191337319533,0,1,-1.402427618128122,0,1,-0.20340068742319925,-0.9965571618867028,1.0,0.056521924317742854,1.1170270040258847,1,0,0,0,1,0,0,0,0,0,0,0
Patton,Debbie,-1.1594876679267854,-1.2296330842214465,-1.1698342931034562,0,1,1.411714286413108,1,1,-0.03168072805015979,1.6922381305497645,0.04122459777302133,0.6549824172824883,-1.533695188527643,0,0,1,0,1,0,0,0,0,0,0,0
Gonzalez,Kara,1.5139909300136927,-1.2796028936220463,-0.3905699519418099,0,0,-0.6988921419928146,0,1,-0.04642436092562277,-1.1689158344787838,0.35434780308313896,0.11611192738666674,0.4296098538941251,0,0,0,1,0,0,0,1,0,0,0,0
Mayer,Rebecca,1.5139909300136927,-0.7799047996160491,-1.0099851974805545,0,1,1.411714286413108,0,0,0.14264104888913787,0.9683317056630234,0.5190110867944494,0.3703929342603405,0.5042536353478263,0,0,0,1,0,1,0,0,0,0,0,0
Miller,Kevin,-0.6842025838484782,0.859104948723622,0.029033924068307064,1,1,-1.402427618128122,0,1,1.4947189108213021,-1.6515201177366114,1.0,0.3507508703039512,0.056390946625619234,0,0,0,1,0,0,0,1,0,0,0,0
Barber,Adam,-0.14950686426038257,-1.5094640168648032,-0.17077744546032014,0,0,-0.6988921419928146,0,1,-0.22074613786492042,-0.9620854273682866,1.0,0.15734599405292699,-0.9886219937261972,0,0,1,0,0,0,0,0,0,1,0,0
Jackson,Kelly,-1.397130209965939,-1.6593734450666022,0.3220905993769607,1,1,0.7081788102778006,1,0,0.46439915458306535,-0.5139528786288754,0.6329702508357182,0.03297474604246591,1.4364329525719548,1,0,0,0,0,0,0,0,0,0,1,0
Warren,Paul,-0.26832813527995936,0.06958196019414598,1.1279964564757567,0,1,1.411714286413108,0,0,-1.141789556320314,-0.41053767507362654,0.9038022173588899,0.25398383041915873,-1.0788888922283475,0,0,1,0,0,0,0,0,0,0,0,1
Koch,Dylan,0.9198845749158087,-0.47009198133232866,1.0680530456171682,0,0,-1.402427618128122,1,0,1.5788443454636498,0.6925578295156931,0.13466919987494289,0.0,0.47821510693374447,1,0,0,0,0,0,1,0,0,0,0,0
Dawson,Mariah,-1.397130209965939,0.029606112673668476,1.441034268737273,0,0,-1.402427618128122,0,1,-0.7315696533736086,-1.582576648699779,1.0,0.0,0.047711437154258636,0,0,1,0,0,0,1,0,0,0,0,0
Elliott,Madison,-1.397130209965939,0.07957592207426818,-1.5561362741921354,1,1,0.004643334142492988,1,1,-1.7245966911621449,1.5888229269945155,0.6337246338471898,0.0,1.1152911021316125,0,1,0,0,0,1,0,0,0,0,0,0
Guzman,Wanda,-1.4565408454757274,-1.2096451604612048,-2.548532742850984,1,0,0.004643334142492988,1,1,-0.6821351196147032,0.4857274224051959,0.1738188114763955,0.149184526206802,-1.6152825775584327,0,0,1,0,0,1,0,0,0,0,0,0
Miller,Matthew,-0.5653813128289014,-0.3801463244112514,1.0081096347585805,0,1,-0.6988921419928146,0,1,0.19381012769221528,-0.031348595371047894,0.3654051610110387,0.41261171979151284,0.7108259607662086,0,1,0,0,0,0,0,0,0,0,0,1
Kennedy,Matthew,-1.1594876679267854,-0.9398081896979676,0.09563771391118281,0,1,1.411714286413108,0,1,-1.7514821393468127,-0.9276136928498703,0.5378035160289556,0.3557733544917896,-1.3010843346951788,0,0,0,1,0,0,0,0,0,1,0,0
Ward,Sharon,0.14754631328855947,-1.3095847792624045,-0.09751327663315722,1,0,0.004643334142492988,0,1,-0.7012151151005965,0.10653834270261721,0.5449125321661337,0.0,0.17790407922466767,0,0,0,1,0,0,1,0,0,0,0,0
Chapman,Anthony,-1.1594876679267854,-3.2384194221255544,-0.8501361018576529,0,1,0.004643334142492988,1,1,0.5840827626309414,-1.47916144514453,0.44576455592698583,0.4230123272742403,0.7611671157001001,0,0,1,0,1,0,0,0,0,0,0,0
Gomez,Emma,0.7416526683864435,0.25946723591642545,0.015713166099731727,1,0,1.411714286413108,1,1,0.848600881867189,1.2441055818103532,0.08223371251292658,0.29297586970770106,-0.20225843562092669,0,0,1,0,0,0,0,1,0,0,0,0
Spears,Tonya,-0.3277387707897478,0.7391774061621839,0.7949775072613781,1,1,0.004643334142492988,0,1,-0.5529115138238806,-1.0310288964051189,0.2872723599721027,0.7160219604471195,-0.8011445891448082,0,0,0,1,0,0,0,0,0,1,0,0
Mays,Amy,-0.09009622875059416,-0.7799047996160491,-1.596098548097861,0,0,-0.6988921419928146,1,1,-1.2449949864485548,1.6577663960313482,1.0,0.0,-1.1986661229331237,0,0,0,1,0,0,0,1,0,0,0,0
Briggs,Amy,1.5734015655234812,-1.0797236560196475,-0.19741896139747084,1,0,0.7081788102778006,0,0,-0.1513643360980358,1.2441055818103532,0.4643647819917751,0.0,-0.1085197333302322,0,0,0,1,0,0,0,1,0,0,0,0
Quinn,Cindy,-0.20891749977017096,-0.8098866852564073,-0.8900983757633779,1,0,-1.402427618128122,0,1,0.1912083101259571,-1.3757462415892816,0.11243212043962386,0.15816914824401326,-1.4972412487479285,0,1,0,0,0,0,0,0,0,1,0,0
Mcguire,Paige,0.8010633038962319,-0.4201221719317289,-0.37058881498894736,1,1,-1.402427618128122,1,0,-0.7072860227551989,-0.6863115512209566,0.5190110867944494,0.0,0.7993569573740867,0,1,0,0,0,1,0,0,0,0,0,0
Holder,Henry,0.6228313973668667,0.3194310071971445,-1.0099851974805545,0,0,-1.402427618128122,1,1,-1.4297240336528851,-0.10029206440788045,0.5497508958418509,0.0,-1.3184433536379,0,0,0,1,1,0,0,0,0,0,0,0
Ross,Patrick,1.0387058459353855,0.1295457314748679,0.07565657695832027,1,0,0.7081788102778006,0,1,0.06025015929096235,0.6925578295156931,0.8076044347177798,0.5007820635377027,0.5702179073301669,0,0,0,1,0,0,0,1,0,0,0,0
Edwards,Logan,0.14754631328855947,1.1889056907675812,0.18888301969120921,0,0,1.411714286413108,1,1,-1.2077022679988543,-0.9620854273682866,0.8244326976263197,0.12713655861816087,-1.7142289855319435,0,0,1,0,0,0,1,0,0,0,0,0
Wall,Jason,1.2763483879745392,1.1589238051272202,0.755015233355653,1,0,0.7081788102778006,0,1,-0.8616605316865172,-0.031348595371047894,0.5455843774800991,0.21285757734932936,1.566625594642364,0,0,1,0,0,0,0,1,0,0,0,0
Gordon,George,-1.397130209965939,-0.7199410283353272,-1.8158910545793512,1,0,-0.6988921419928146,0,0,-0.6266296782011955,-1.582576648699779,0.09056155455616748,0.0,-0.8219754118760737,0,1,0,0,0,1,0,0,0,0,0,0
Garrison,Richard,-0.38714940629953615,-1.4594942074642034,0.29544908343981,0,0,-1.402427618128122,1,1,-0.3074733900735262,1.1751621127735206,0.12335922656982756,0.0,-0.013045129145265576,0,0,1,0,1,0,0,0,0,0,0,0
Patterson,Amy,1.5139909300136927,0.10955780771462631,-0.643664353344738,0,0,0.004643334142492988,1,1,0.13570286871244938,-0.13476379892629653,0.5190110867944494,0.24449966617282523,-1.606603068087072,1,0,0,0,0,0,0,0,0,0,1,0
Bryant,Stephanie,1.2763483879745392,-0.8998323421774873,-0.4371926048318231,0,0,0.7081788102778006,1,1,-0.35777519635451754,1.1751621127735206,0.10427358649383131,0.21395205378015017,-0.1276146541672255,0,1,0,0,0,1,0,0,0,0,0,0
Robbins,Ashley,-0.8624344903778434,-0.6200014095341277,0.39535476820412363,1,0,1.411714286413108,1,1,-0.3959351873263041,-0.41053767507362654,0.12024434236790843,0.14062262388102226,-1.2924048252238183,0,1,0,0,0,0,1,0,0,0,0,0
Crawford,Amy,0.08813567777877106,1.8585011367356161,0.7749963703085155,0,1,0.7081788102778006,1,1,-1.0663368468988268,-0.031348595371047894,1.0,0.19702500571337073,0.10673210155951073,0,1,0,0,0,0,0,0,1,0,0,0
Cross,Kelly,1.692222836543058,-0.570031600133528,-0.277343509208921,0,0,-1.402427618128122,0,1,-1.0463895788908475,1.209633847291937,0.15926985882975397,0.11644222701917016,-1.5146002676906496,0,1,0,0,0,1,0,0,0,0,0,0
Clark,Scott,0.6228313973668667,0.09956384583450693,-2.0490043190294163,0,0,-1.402427618128122,1,0,-1.292694975163288,0.07206660818420094,1.0,0.0,0.5667461035416226,0,0,1,0,0,1,0,0,0,0,0,0
Norman,Paige,1.692222836543058,0.539298168559785,0.5951661377327508,0,1,-1.402427618128122,0,1,-0.1366207032225728,-0.37606594055521025,0.5190110867944494,0.0,-0.37758452694241085,0,1,0,0,0,0,0,0,0,1,0,0
Stout,Stephanie,0.9198845749158087,0.8391170249633833,-0.21740009835033336,0,1,-1.402427618128122,1,1,1.0541444696015847,-0.341594206036794,0.464203746903634,0.0,-1.2403277683956546,0,1,0,0,0,0,1,0,0,0,0,0
Reeves,Matthew,-0.5653813128289014,0.1695215789953454,0.8416001601513913,0,0,-0.6988921419928146,0,0,-0.12187707034710982,-0.9965571618867028,0.44187835790385027,0.0,-0.3810563307309551,0,0,1,0,0,0,0,0,0,0,0,1
Thomas,Debra,0.9792952104255971,0.019612150793546262,-1.4828721053649725,1,0,0.7081788102778006,0,1,-0.3031370274630959,-1.2033875689972002,0.12482143286597244,0.4097479640526378,0.861849425567883,1,0,0,0,1,0,0,0,0,0,0,0
Brown,Ryan,1.395169658994116,1.0789721100862624,1.0946945615543189,0,1,0.7081788102778006,1,1,2.7891231500347438,0.4167839533683633,0.7251167600586806,0.7271929871621255,-1.4173897616114108,0,0,1,0,0,0,0,0,0,0,1,0
Weiss,Allison,0.2663675843081363,-1.939204377709962,0.7416944753870777,0,1,1.411714286413108,0,1,0.7228463661647107,1.2441055818103532,0.8204893581202953,0.7405650888490211,0.457384284202479,0,0,1,0,0,0,0,1,0,0,0,0
Delgado,Tristan,-0.9218451258876318,0.689207596761584,0.12893960883262068,1,0,1.411714286413108,1,0,-0.7983496375742349,-0.5139528786288754,0.5190110867944494,0.0,-0.8202395099818015,0,0,1,0,0,0,0,0,0,1,0,0
Parks,Wyatt,-0.9218451258876318,-0.00037577296669248617,-1.2231173249777567,1,1,1.411714286413108,0,1,-0.6118860453257325,-1.47916144514453,0.7389915586445733,0.966846710483552,-0.683103260334304,0,1,0,0,0,0,0,0,0,0,0,1
Gonzalez,Theresa,-1.515951480985516,0.24947327403630606,0.33541135734553507,0,1,0.004643334142492988,1,1,-1.6569494344394324,1.7267098650681807,0.10763858493061734,0.0,-1.4399564862369485,1,0,0,0,0,0,0,1,0,0,0,0
Williams,Kathryn,-1.5753621164953042,0.9890264531651823,0.22884529359693428,0,1,-0.6988921419928146,1,1,0.7046336432009034,-1.617048383218195,0.6245238931242636,0.36305033788310515,0.6743720209864941,1,0,0,0,1,0,0,0,0,0,0,0
Holland,Jeremy,0.5634207618570782,-0.8798444184172486,1.4610154056901354,1,0,1.411714286413108,0,1,-0.2736497617121699,1.071746909218272,0.5190110867944494,0.6145312583970197,0.1640168640704907,0,0,1,0,0,0,0,0,1,0,0,0
Ritter,Carla,-0.26832813527995936,-0.31018859125041015,1.0280907717114431,1,1,-1.402427618128122,0,1,0.5025591455548519,0.795973033070942,0.5383874365695872,0.3488562966873142,0.9816266562726593,0,1,0,0,1,0,0,0,0,0,0,0
Brown,Kimberly,0.5040101263472899,1.268857385808539,0.31543022039267254,0,0,1.411714286413108,1,0,-0.649178763775433,-1.4102179761076978,0.5190110867944494,0.0,1.623910357153344,0,0,1,0,1,0,0,0,0,0,0,0
Figueroa,Alison,-1.2783089389463622,-1.3695485505431235,0.8216190231985288,0,0,0.7081788102778006,0,1,2.525038667059539,-0.7207832857393729,0.5190110867944494,0.6910443374512604,0.41919444252849236,0,0,0,1,0,1,0,0,0,0,0,0
Robinson,Lauren,1.2169377524647507,0.6092559017206234,0.34207173632982324,1,0,1.411714286413108,0,1,0.39848644290452495,0.20995354625786605,0.7114066520766696,0.7578512388414357,0.5771615149072553,0,0,0,1,0,0,0,0,0,0,0,1
Gardner,Adam,0.14754631328855947,1.038996262565782,-0.27068313022463375,0,1,-1.402427618128122,1,0,0.5832154901088553,-0.5139528786288754,0.09783603087948822,0.0,-0.38626403641377144,0,0,0,1,0,0,0,0,0,0,1,0
Preston,Jocelyn,0.028725042268982655,-0.160279163048611,-0.21740009835033336,0,0,0.004643334142492988,0,1,1.177297167737805,0.6580860949972769,0.11311801062985499,0.6528442641821467,0.6222949641583304,0,1,0,0,0,1,0,0,0,0,0,0
Mays,Hector,1.2763483879745392,-0.08032746800765315,1.560921090454449,1,1,0.7081788102778006,1,0,-0.33956247339071033,-1.0999723654419515,0.8076044347177798,0.0,1.3895636014266077,1,0,0,0,0,0,0,0,0,0,1,0
Peters,Kenneth,-1.6347727520050925,-1.709343254467202,-0.9567021656062537,1,1,-1.402427618128122,0,1,-0.648311491253347,-0.2726507369999616,1.0,0.3036881043769219,0.3688532875946009,0,1,0,0,0,0,0,0,0,0,0,1
Johnson,Tiffany,1.0981164814451738,0.6792136348814647,-0.703607764203326,1,1,-0.6988921419928146,0,0,2.3082205365380246,0.20995354625786605,1.0,0.3647628164234443,0.8687930331449716,0,0,0,1,0,0,0,0,0,0,0,1
Flores,Kayla,1.692222836543058,-0.9997719609786867,-0.23738123530319588,0,1,0.004643334142492988,1,1,1.0636844673445314,0.795973033070942,0.1344450590413891,0.40432316895082804,0.8861520520876928,0,0,1,0,0,0,0,0,1,0,0,0
Monroe,Andrew,0.3851888553277131,0.7991411774429029,-1.7692684016893379,1,1,0.7081788102778006,1,1,0.37507008480820136,-1.617048383218195,0.14397537336764388,0.6087498668825458,0.6431257868895959,1,0,0,0,0,0,0,0,1,0,0,0
